date,sex,place,last_name,first_name,total
10/02/2023,Womens,Park,BARRATT,Jordyn,75.0
10/02/2023,Womens,Park,WETTSTEIN,Bryce,74.03
10/02/2023,Womens,Park,NAKAMURA,Kisa,73.16
10/02/2023,Womens,Park,OLIVEIRA,Raicca,69.5
10/02/2023,Womens,Park,STOEPHASIUS,Lilly,68.0
10/02/2023,Womens,Park,MAKIBBIN,Carlin,67.76
10/02/2023,Womens,Park,TREW,Ruby,66.4
10/02/2023,Womens,Park,LILLEY,Ruby,66.0
10/02/2023,Womens,Park,EBERT,Fay,65.23
10/02/2023,Womens,Park,TABOULET,Nana,64.6
10/02/2023,Womens,Park,TREW,Arisa,63.85
10/02/2023,Womens,Park,SANTANA,Jordan,63.5
10/02/2023,Womens,Park,TEZUKA,Mami,62.16
10/02/2023,Womens,Park,ERICKSON,Lillian,61.78
10/02/2023,Womens,Park,PEREIRA,Dora,60.41
10/02/2023,Womens,Park,BASSI,Victoria,58.66
10/02/2023,Womens,Park,CHO,Hyunju,56.16
10/02/2023,Womens,Park,BENEDETTI,Julia,54.16
10/02/2023,Womens,Park,JOHNSEY,Harlow,40.63
10/02/2023,Womens,Park,KUSAKI,Hinano,84.33
10/02/2023,Womens,Park,BROWN,Sky,82.0
10/02/2023,Womens,Park,TAMBLING,Lola,79.83
10/02/2023,Womens,Park,LASO,Naia,78.63
10/02/2023,Womens,Park,HIRAKI,Kokona,77.19
10/02/2023,Womens,Park,MARHOEFER,Grace,77.0
10/02/2023,Womens,Park,STESS,Minna,76.27
10/02/2023,Womens,Park,ASP,Yndiara,75.66
10/02/2023,Womens,Park,YOSOZUMI,Sakura,75.25
10/02/2023,Womens,Park,BARRATT,Jordyn,75.0
10/02/2023,Womens,Park,WETTSTEIN,Bryce,74.03
10/02/2023,Womens,Park,NAKAMURA,Kisa,73.16
10/02/2023,Womens,Park,OLIVEIRA,Raicca,69.5
10/02/2023,Womens,Park,STOEPHASIUS,Lilly,68.0
10/02/2023,Womens,Park,MAKIBBIN,Carlin,67.76
10/02/2023,Womens,Park,TREW,Ruby,66.4
10/02/2023,Womens,Park,LILLEY,Ruby,66.0
10/02/2023,Womens,Park,EBERT,Fay,65.23
10/02/2023,Womens,Park,TABOULET,Nana,64.6
10/02/2023,Womens,Park,TREW,Arisa,63.85
10/02/2023,Womens,Park,SANTANA,Jordan,63.5
10/02/2023,Womens,Park,TEZUKA,Mami,62.16
10/02/2023,Womens,Park,ERICKSON,Lillian,61.78
10/02/2023,Womens,Park,PEREIRA,Dora,60.41
10/02/2023,Womens,Park,BASSI,Victoria,58.66
10/02/2023,Womens,Park,CHO,Hyunju,56.16
10/02/2023,Womens,Park,BENEDETTI,Julia,54.16
10/02/2023,Womens,Park,JOHNSEY,Harlow,40.63
10/02/2023,Womens,Park,OGAWA,Kihana,31.6
10/02/2023,Womens,Park,OLSEN,Poppy,29.43
10/02/2023,Womens,Park,ALEXANDRE,Emilie,28.0
10/02/2023,Womens,Park,PACHECO,Isadora,24.93
11/02/2023,Mens,Park,AKIO,Augusto,88.76
11/02/2023,Mens,Park,PALMER,Keegan,87.56
11/02/2023,Mens,Park,WOOLLEY,Kieran,86.5
11/02/2023,Mens,Park,SCHAAR,Tom,85.06
11/02/2023,Mens,Park,BARROS,Pedro,84.46
11/02/2023,Mens,Park,EATON,Jagger,82.2
11/02/2023,Mens,Park,CAREW,Tate,81.33
11/02/2023,Mens,Park,PACE,Liam,80.0
11/02/2023,Mens,Park,PINEIRO,Steven,78.08
11/02/2023,Mens,Park,WILCOMES,Ash,76.18
11/02/2023,Mens,Park,NYE,Taylor,73.06
11/02/2023,Mens,Park,DIRKSEN,Joshua,67.83
11/02/2023,Mens,Park,REYNOLDS,Heimana,60.0
11/02/2023,Mens,Park,MATHERON,Vincent,40.66
11/02/2023,Mens,Park,BOTTGER,Gavin,20.33
11/02/2023,Mens,Park,MAZZARA,Alessandro,9.33
11/02/2023,Womens,Park,BROWN,Sky,87.08
11/02/2023,Womens,Park,KUSAKI,Hinano,84.5
11/02/2023,Womens,Park,HIRAKI,Kokona,81.36
11/02/2023,Womens,Park,WETTSTEIN,Bryce,81.0
11/02/2023,Womens,Park,MARHOEFER,Grace,80.23
11/02/2023,Womens,Park,YOSOZUMI,Sakura,77.16
11/02/2023,Womens,Park,STESS,Minna,75.93
11/02/2023,Womens,Park,TAMBLING,Lola,75.74
11/02/2023,Womens,Park,ASP,Yndiara,75.44
11/02/2023,Womens,Park,TREW,Ruby,72.0
11/02/2023,Womens,Park,OLIVEIRA,Raicca,68.0
11/02/2023,Womens,Park,STOEPHASIUS,Lilly,67.7
11/02/2023,Womens,Park,LASO,Naia,65.93
11/02/2023,Womens,Park,NAKAMURA,Kisa,62.83
11/02/2023,Womens,Park,MAKIBBIN,Carlin,59.16
11/02/2023,Womens,Park,BARRATT,Jordyn,56.16
11/10/2023,Mens,Park,EATON,Jagger,93.0
11/10/2023,Mens,Park,AKIO,Augusto,92.0
11/10/2023,Mens,Park,BARROS,Pedro,90.0
11/10/2023,Mens,Park,WOOLLEY,Kieran,89.5
11/10/2023,Mens,Park,SCHAAR,Tom,87.7
11/10/2023,Mens,Park,CAREW,Tate,85.13
11/10/2023,Mens,Park,PACE,Liam,82.5
11/10/2023,Mens,Park,PALMER,Keegan,21.0
11/10/2023,Mens,Park,PINEIRO,Steven,78.08
11/10/2023,Mens,Park,WILCOMES,Ash,76.18
11/10/2023,Mens,Park,NYE,Taylor,73.06
11/10/2023,Mens,Park,DIRKSEN,Joshua,67.83
11/10/2023,Mens,Park,REYNOLDS,Heimana,60.0
11/10/2023,Mens,Park,MATHERON,Vincent,40.66
11/10/2023,Mens,Park,BOTTGER,Gavin,20.33
11/10/2023,Mens,Park,MAZZARA,Alessandro,19.0
11/10/2023,Mens,Park,GLIFBERG,Rune,68.66
11/10/2023,Mens,Park,WINBERG,Hampus,68.0
11/10/2023,Mens,Park,NILSEN,Elias,67.83
11/10/2023,Mens,Park,QUINTAS,Pedro,66.97
11/10/2023,Mens,Park,JUNEAU,Cory,64.83
11/10/2023,Mens,Park,PERES,Murilo,63.93
11/10/2023,Mens,Park,NAGAHARA,Yuro,62.0
11/10/2023,Mens,Park,WILSON,Keefer,61.96
11/10/2023,Mens,Park,SORGENTE,Alessandro,57.33
11/10/2023,Mens,Park,FRANCISCO,Kiko,55.33
11/10/2023,Mens,Park,LEON,Daniel,52.66
11/10/2023,Mens,Park,BEHAR,Yam,48.13
11/10/2023,Mens,Park,EDTMAYER,Tyler,35.0
11/10/2023,Mens,Park,CINI,Luigi,30.5
11/10/2023,Mens,Park,DAMESTOY,Edouard,30.3
11/10/2023,Mens,Park,CARVALHO,Pedro,61.33
11/10/2023,Mens,Park,COPELAND,Ethan,60.76
11/10/2023,Mens,Park,SOLMUNDE,Viktor,60.3
11/10/2023,Mens,Park,FAGUNDES,Hericles,59.98
11/10/2023,Mens,Park,KHURY,Guilherme,59.46
11/10/2023,Mens,Park,EATON,Jagger,93.0
11/10/2023,Mens,Park,AKIO,Augusto,92.0
11/10/2023,Mens,Park,BARROS,Pedro,90.0
11/10/2023,Mens,Park,WOOLLEY,Kieran,89.5
11/10/2023,Mens,Park,SCHAAR,Tom,87.7
11/10/2023,Mens,Park,CAREW,Tate,85.13
11/10/2023,Mens,Park,PACE,Liam,82.5
11/10/2023,Mens,Park,PALMER,Keegan,21.0
11/10/2023,Mens,Park,PINEIRO,Steven,78.08
11/10/2023,Mens,Park,WILCOMES,Ash,76.18
11/10/2023,Mens,Park,NYE,Taylor,73.06
11/10/2023,Mens,Park,DIRKSEN,Joshua,67.83
11/10/2023,Mens,Park,REYNOLDS,Heimana,60.0
11/10/2023,Mens,Park,MATHERON,Vincent,40.66
11/10/2023,Mens,Park,BOTTGER,Gavin,20.33
11/10/2023,Mens,Park,MAZZARA,Alessandro,19.0
11/10/2023,Mens,Park,GLIFBERG,Rune,68.66
11/10/2023,Mens,Park,WINBERG,Hampus,68.0
11/10/2023,Mens,Park,NILSEN,Elias,67.83
11/10/2023,Mens,Park,QUINTAS,Pedro,66.97
11/10/2023,Mens,Park,JUNEAU,Cory,64.83
11/10/2023,Mens,Park,PERES,Murilo,63.93
11/10/2023,Mens,Park,NAGAHARA,Yuro,62.0
11/10/2023,Mens,Park,WILSON,Keefer,61.96
11/10/2023,Mens,Park,SORGENTE,Alessandro,57.33
11/10/2023,Mens,Park,FRANCISCO,Kiko,55.33
11/10/2023,Mens,Park,LEON,Daniel,52.66
11/10/2023,Mens,Park,BEHAR,Yam,48.13
11/10/2023,Mens,Park,EDTMAYER,Tyler,35.0
11/10/2023,Mens,Park,CINI,Luigi,30.5
11/10/2023,Mens,Park,DAMESTOY,Edouard,30.3
11/10/2023,Mens,Park,CARVALHO,Pedro,61.33
11/10/2023,Mens,Park,COPELAND,Ethan,60.76
11/10/2023,Mens,Park,SOLMUNDE,Viktor,60.3
11/10/2023,Mens,Park,FAGUNDES,Hericles,59.98
11/10/2023,Mens,Park,KHURY,Guilherme,59.46
11/10/2023,Mens,Park,PANTALEO,Jean,59.4
11/10/2023,Mens,Park,BECKETT,Sam,57.73
11/10/2023,Mens,Park,MONTAGARD,Noe,56.8
11/10/2023,Mens,Park,THOMAS,Jesse,56.13
11/10/2023,Mens,Park,SEINO,Mateus,56.1
11/10/2023,Mens,Park,JANSSEN,Lenni,56.0
11/10/2023,Mens,Park,AUGUSTO,Thomas,55.83
11/10/2023,Mens,Park,SINNERTON,Phoenix,55.33
11/10/2023,Mens,Park,SASAOKA,Kensuke,53.9
11/10/2023,Mens,Park,CHEN,Ye,53.0
11/10/2023,Mens,Park,CALVERT,Tommy,52.61
11/10/2023,Mens,Park,SANCHEZ,JD,52.5
11/10/2023,Mens,Park,ALBREKTSSON,Noah,52.3
11/10/2023,Mens,Park,MACDONALD,Andrew,51.9
11/10/2023,Mens,Park,KORTABITARTE,Alain,46.53
11/10/2023,Mens,Park,DIAS,Sandro,48.0
11/10/2023,Mens,Park,MARTIN,Tom,43.66
11/10/2023,Mens,Park,NICHOLLS,Caleb,42.13
11/10/2023,Mens,Park,O`NEILL,George,40.0
11/10/2023,Mens,Park,HOLM,Oliver,39.48
11/10/2023,Mens,Park,HOPKINS,Adam,38.0
11/10/2023,Mens,Park,MAGIAR,Magnus,37.9
11/10/2023,Mens,Park,RUHOFF,Greg,36.33
11/10/2023,Mens,Park,KURIBAYASHI,Rempei,35.76
11/10/2023,Mens,Park,JAQUE,Martin,35.32
11/10/2023,Mens,Park,MARIANO,André,35.06
11/10/2023,Mens,Park,MARTIN,Kayo,34.83
11/10/2023,Mens,Park,INGRILLI,Jesse,33.76
11/10/2023,Mens,Park,CORTEZ,William,33.56
11/10/2023,Mens,Park,KONIG,Kalani,33.2
11/10/2023,Mens,Park,KRISTOFERITSCH,Jakob,32.6
11/10/2023,Mens,Park,SCHEELJE,Raphael,32.03
11/10/2023,Mens,Park,ZAPATA,Daniel,29.5
11/10/2023,Mens,Park,YANKO,Jake,29.16
11/10/2023,Mens,Park,CUERVO,Danny,33.0
11/10/2023,Mens,Park,SUNDGAARD,Nicklas,28.16
11/10/2023,Mens,Park,OSIRIS,Evan,27.78
11/10/2023,Mens,Park,ZOREF,Omar,26.8
11/10/2023,Mens,Park,VINDVI,Ilon,26.06
11/10/2023,Mens,Park,HOFFMANN,Otto,26.0
11/10/2023,Mens,Park,UEDA,Raphael,25.62
11/10/2023,Mens,Park,JIROVEC,Tobi,25.43
11/10/2023,Mens,Park,DE,HAAN,24.79
11/10/2023,Mens,Park,KYMÄLÄINEN,Mikko,34.0
11/10/2023,Mens,Park,OBERHOLZER,Dallas,48.0
11/10/2023,Mens,Park,EATON,Jagger,93.0
11/10/2023,Mens,Park,AKIO,Augusto,92.0
11/10/2023,Mens,Park,BARROS,Pedro,90.0
11/10/2023,Mens,Park,WOOLLEY,Kieran,89.5
11/10/2023,Mens,Park,SCHAAR,Tom,87.7
11/10/2023,Mens,Park,CAREW,Tate,85.13
11/10/2023,Mens,Park,PACE,Liam,82.5
11/10/2023,Mens,Park,PALMER,Keegan,21.0
11/10/2023,Mens,Park,PINEIRO,Steven,78.08
11/10/2023,Mens,Park,WILCOMES,Ash,76.18
11/10/2023,Mens,Park,NYE,Taylor,73.06
11/10/2023,Mens,Park,DIRKSEN,Joshua,67.83
11/10/2023,Mens,Park,REYNOLDS,Heimana,60.0
11/10/2023,Mens,Park,MATHERON,Vincent,40.66
11/10/2023,Mens,Park,BOTTGER,Gavin,20.33
11/10/2023,Mens,Park,MAZZARA,Alessandro,19.0
11/10/2023,Mens,Park,GLIFBERG,Rune,68.66
11/10/2023,Mens,Park,WINBERG,Hampus,68.0
11/10/2023,Mens,Park,NILSEN,Elias,67.83
11/10/2023,Mens,Park,QUINTAS,Pedro,66.97
11/10/2023,Mens,Park,JUNEAU,Cory,64.83
11/10/2023,Mens,Park,PERES,Murilo,63.93
11/10/2023,Mens,Park,NAGAHARA,Yuro,62.0
11/10/2023,Mens,Park,WILSON,Keefer,61.96
11/10/2023,Mens,Park,SORGENTE,Alessandro,57.33
11/10/2023,Mens,Park,FRANCISCO,Kiko,55.33
11/10/2023,Mens,Park,LEON,Daniel,52.66
11/10/2023,Mens,Park,BEHAR,Yam,48.13
11/10/2023,Mens,Park,EDTMAYER,Tyler,35.0
11/10/2023,Mens,Park,CINI,Luigi,30.5
11/10/2023,Mens,Park,DAMESTOY,Edouard,30.3
11/10/2023,Mens,Park,CARVALHO,Pedro,61.33
11/10/2023,Mens,Park,COPELAND,Ethan,60.76
11/10/2023,Mens,Park,SOLMUNDE,Viktor,60.3
11/10/2023,Mens,Park,FAGUNDES,Hericles,59.98
11/10/2023,Mens,Park,KHURY,Guilherme,59.46
11/10/2023,Mens,Park,PANTALEO,Jean,59.4
11/10/2023,Mens,Park,BECKETT,Sam,57.73
11/10/2023,Mens,Park,MONTAGARD,Noe,56.8
11/10/2023,Mens,Park,THOMAS,Jesse,56.13
11/10/2023,Mens,Park,SEINO,Mateus,56.1
11/10/2023,Mens,Park,JANSSEN,Lenni,56.0
11/10/2023,Mens,Park,AUGUSTO,Thomas,55.83
11/10/2023,Mens,Park,SINNERTON,Phoenix,55.33
11/10/2023,Mens,Park,SASAOKA,Kensuke,53.9
11/10/2023,Mens,Park,CHEN,Ye,53.0
11/10/2023,Mens,Park,CALVERT,Tommy,52.61
11/10/2023,Mens,Park,SANCHEZ,JD,52.5
11/10/2023,Mens,Park,ALBREKTSSON,Noah,52.3
11/10/2023,Mens,Park,MACDONALD,Andrew,51.9
11/10/2023,Mens,Park,KORTABITARTE,Alain,46.53
11/10/2023,Mens,Park,DIAS,Sandro,48.0
11/10/2023,Mens,Park,MARTIN,Tom,43.66
11/10/2023,Mens,Park,NICHOLLS,Caleb,42.13
11/10/2023,Mens,Park,O`NEILL,George,40.0
11/10/2023,Mens,Park,HOLM,Oliver,39.48
11/10/2023,Mens,Park,HOPKINS,Adam,38.0
11/10/2023,Mens,Park,MAGIAR,Magnus,37.9
11/10/2023,Mens,Park,RUHOFF,Greg,36.33
11/10/2023,Mens,Park,KURIBAYASHI,Rempei,35.76
11/10/2023,Mens,Park,JAQUE,Martin,35.32
11/10/2023,Mens,Park,MARIANO,André,35.06
11/10/2023,Mens,Park,MARTIN,Kayo,34.83
11/10/2023,Mens,Park,INGRILLI,Jesse,33.76
11/10/2023,Mens,Park,CORTEZ,William,33.56
11/10/2023,Mens,Park,KONIG,Kalani,33.2
11/10/2023,Mens,Park,KRISTOFERITSCH,Jakob,32.6
11/10/2023,Mens,Park,SCHEELJE,Raphael,32.03
11/10/2023,Mens,Park,ZAPATA,Daniel,29.5
11/10/2023,Mens,Park,YANKO,Jake,29.16
11/10/2023,Mens,Park,CUERVO,Danny,33.0
11/10/2023,Mens,Park,SUNDGAARD,Nicklas,28.16
11/10/2023,Mens,Park,OSIRIS,Evan,27.78
11/10/2023,Mens,Park,ZOREF,Omar,26.8
11/10/2023,Mens,Park,VINDVI,Ilon,26.06
11/10/2023,Mens,Park,HOFFMANN,Otto,26.0
11/10/2023,Mens,Park,UEDA,Raphael,25.62
11/10/2023,Mens,Park,JIROVEC,Tobi,25.43
11/10/2023,Mens,Park,DE,HAAN,24.79
11/10/2023,Mens,Park,KYMÄLÄINEN,Mikko,34.0
11/10/2023,Mens,Park,OBERHOLZER,Dallas,48.0
11/10/2023,Mens,Park,RAE,Marley,21.9
11/10/2023,Mens,Park,ÖJERT,Calle,21.8
11/10/2023,Mens,Park,HAN,Jaejin,21.76
11/10/2023,Mens,Park,INOMATA,Soya,21.04
11/10/2023,Mens,Park,FERNANDEZ,Rodrigo,22.0
11/10/2023,Mens,Park,KARLSSON,Simon,28.0
11/10/2023,Mens,Park,CLARKE,James,28.0
11/10/2023,Mens,Park,PINEIRO,Juan,25.0
11/10/2023,Mens,Park,KIM,Donghyeok,20.4
11/10/2023,Mens,Park,LI,Mingxiao,20.26
11/10/2023,Mens,Park,BO,YU,20.26
11/10/2023,Mens,Park,FORSSELL,Erik,23.0
11/10/2023,Mens,Park,LI,Xiaoang,19.96
11/10/2023,Mens,Park,HIRANO,Ayumu,24.0
11/10/2023,Mens,Park,DULUDE,Phil,24.0
11/10/2023,Mens,Park,FAMILTON,Jake,19.39
11/10/2023,Mens,Park,KARHU,Luca,20.0
11/10/2023,Mens,Park,WARD,Oli,18.83
11/10/2023,Mens,Park,WU,Bowen,18.03
11/10/2023,Mens,Park,COCILOVA,Omar,29.0
11/10/2023,Mens,Park,BARRERA,Max,43.0
11/10/2023,Mens,Park,TOMSOVSKY,Jan,41.0
11/10/2023,Mens,Park,IVANCHENKO,Moti,22.0
11/10/2023,Mens,Park,BRAMLEY,Damian,23.0
11/10/2023,Mens,Park,ERIKSSON,Taneli,32.0
11/10/2023,Mens,Park,KETKAEO,Konwit,18.0
11/10/2023,Mens,Park,RAHMAN,Farris,29.0
11/10/2023,Mens,Park,DONNINI,Dylan,18.0
11/10/2023,Mens,Park,UPAPONG,Brian,28.0
11/10/2023,Mens,Park,LICHTENSTEIN,Noam,20.0
11/10/2023,Mens,Park,LA,COUR,23.0
11/10/2023,Mens,Park,BARRENA,Luka,21.0
11/10/2023,Mens,Park,MITAKE,Hinata,12.16
11/10/2023,Mens,Park,MERCIER,Mehdi,22.0
11/10/2023,Mens,Park,MOON,Gangho,12.0
11/10/2023,Mens,Park,YALÇIN,Recep,19.0
11/10/2023,Mens,Park,BEUKES,Josh-Garreth,25.0
11/10/2023,Mens,Park,YANG,Yuebin,16.0
11/10/2023,Mens,Park,GONZALEZ,Peio,15.0
11/10/2023,Mens,Park,PANUTAI,James,29.0
11/10/2023,Mens,Park,KU,Max,9.0
11/10/2023,Mens,Park,SZENTECZKI,Dániel,20.0
11/10/2023,Mens,Park,BALHARA,Shivam,15.0
11/10/2023,Mens,Park,MATEOS,Juan,24.0
11/10/2023,Mens,Park,FEDERICO,Ivan,24.0
11/10/2023,Mens,Park,EATON,Jagger,93.0
11/10/2023,Mens,Park,AKIO,Augusto,92.0
11/10/2023,Mens,Park,BARROS,Pedro,90.0
11/10/2023,Mens,Park,WOOLLEY,Kieran,89.5
11/10/2023,Mens,Park,SCHAAR,Tom,87.7
11/10/2023,Mens,Park,CAREW,Tate,85.13
11/10/2023,Mens,Park,PACE,Liam,82.5
11/10/2023,Mens,Park,PALMER,Keegan,21.0
11/10/2023,Mens,Park,PINEIRO,Steven,78.08
11/10/2023,Mens,Park,WILCOMES,Ash,76.18
11/10/2023,Mens,Park,NYE,Taylor,73.06
11/10/2023,Mens,Park,DIRKSEN,Joshua,67.83
11/10/2023,Mens,Park,REYNOLDS,Heimana,60.0
11/10/2023,Mens,Park,MATHERON,Vincent,40.66
11/10/2023,Mens,Park,BOTTGER,Gavin,20.33
11/10/2023,Mens,Park,MAZZARA,Alessandro,19.0
11/10/2023,Mens,Park,GLIFBERG,Rune,68.66
11/10/2023,Mens,Park,WINBERG,Hampus,68.0
11/10/2023,Mens,Park,NILSEN,Elias,67.83
11/10/2023,Mens,Park,QUINTAS,Pedro,66.97
11/10/2023,Mens,Park,JUNEAU,Cory,64.83
11/10/2023,Mens,Park,PERES,Murilo,63.93
11/10/2023,Mens,Park,NAGAHARA,Yuro,62.0
11/10/2023,Mens,Park,WILSON,Keefer,61.96
11/10/2023,Mens,Park,SORGENTE,Alessandro,57.33
11/10/2023,Mens,Park,FRANCISCO,Kiko,55.33
11/10/2023,Mens,Park,LEON,Daniel,52.66
11/10/2023,Mens,Park,BEHAR,Yam,48.13
11/10/2023,Mens,Park,EDTMAYER,Tyler,35.0
11/10/2023,Mens,Park,CINI,Luigi,30.5
11/10/2023,Mens,Park,DAMESTOY,Edouard,30.3
11/10/2023,Mens,Park,CARVALHO,Pedro,61.33
11/10/2023,Mens,Park,COPELAND,Ethan,60.76
11/10/2023,Mens,Park,SOLMUNDE,Viktor,60.3
11/10/2023,Mens,Park,FAGUNDES,Hericles,59.98
11/10/2023,Mens,Park,KHURY,Guilherme,59.46
11/10/2023,Mens,Park,PANTALEO,Jean,59.4
11/10/2023,Mens,Park,BECKETT,Sam,57.73
11/10/2023,Mens,Park,MONTAGARD,Noe,56.8
11/10/2023,Mens,Park,THOMAS,Jesse,56.13
11/10/2023,Mens,Park,SEINO,Mateus,56.1
11/10/2023,Mens,Park,JANSSEN,Lenni,56.0
11/10/2023,Mens,Park,AUGUSTO,Thomas,55.83
11/10/2023,Mens,Park,SINNERTON,Phoenix,55.33
11/10/2023,Mens,Park,SASAOKA,Kensuke,53.9
11/10/2023,Mens,Park,CHEN,Ye,53.0
11/10/2023,Mens,Park,CALVERT,Tommy,52.61
11/10/2023,Mens,Park,SANCHEZ,JD,52.5
11/10/2023,Mens,Park,ALBREKTSSON,Noah,52.3
11/10/2023,Mens,Park,MACDONALD,Andrew,51.9
11/10/2023,Mens,Park,KORTABITARTE,Alain,46.53
11/10/2023,Mens,Park,DIAS,Sandro,48.0
11/10/2023,Mens,Park,MARTIN,Tom,43.66
11/10/2023,Mens,Park,NICHOLLS,Caleb,42.13
11/10/2023,Mens,Park,O`NEILL,George,40.0
11/10/2023,Mens,Park,HOLM,Oliver,39.48
11/10/2023,Mens,Park,HOPKINS,Adam,38.0
11/10/2023,Mens,Park,MAGIAR,Magnus,37.9
11/10/2023,Mens,Park,RUHOFF,Greg,36.33
11/10/2023,Mens,Park,KURIBAYASHI,Rempei,35.76
11/10/2023,Mens,Park,JAQUE,Martin,35.32
11/10/2023,Mens,Park,MARIANO,André,35.06
11/10/2023,Mens,Park,MARTIN,Kayo,34.83
11/10/2023,Mens,Park,INGRILLI,Jesse,33.76
11/10/2023,Mens,Park,CORTEZ,William,33.56
11/10/2023,Mens,Park,KONIG,Kalani,33.2
11/10/2023,Mens,Park,KRISTOFERITSCH,Jakob,32.6
11/10/2023,Mens,Park,SCHEELJE,Raphael,32.03
11/10/2023,Mens,Park,ZAPATA,Daniel,29.5
11/10/2023,Mens,Park,YANKO,Jake,29.16
11/10/2023,Mens,Park,CUERVO,Danny,33.0
11/10/2023,Mens,Park,SUNDGAARD,Nicklas,28.16
11/10/2023,Mens,Park,OSIRIS,Evan,27.78
11/10/2023,Mens,Park,ZOREF,Omar,26.8
11/10/2023,Mens,Park,VINDVI,Ilon,26.06
11/10/2023,Mens,Park,HOFFMANN,Otto,26.0
11/10/2023,Mens,Park,UEDA,Raphael,25.62
11/10/2023,Mens,Park,JIROVEC,Tobi,25.43
11/10/2023,Mens,Park,DE,HAAN,24.79
11/10/2023,Mens,Park,KYMÄLÄINEN,Mikko,34.0
11/10/2023,Mens,Park,OBERHOLZER,Dallas,48.0
11/10/2023,Mens,Park,RAE,Marley,21.9
11/10/2023,Mens,Park,ÖJERT,Calle,21.8
11/10/2023,Mens,Park,HAN,Jaejin,21.76
11/10/2023,Mens,Park,INOMATA,Soya,21.04
11/10/2023,Mens,Park,FERNANDEZ,Rodrigo,22.0
11/10/2023,Mens,Park,KARLSSON,Simon,28.0
11/10/2023,Mens,Park,CLARKE,James,28.0
11/10/2023,Mens,Park,PINEIRO,Juan,25.0
11/10/2023,Mens,Park,KIM,Donghyeok,20.4
11/10/2023,Mens,Park,LI,Mingxiao,20.26
11/10/2023,Mens,Park,BO,YU,20.26
11/10/2023,Mens,Park,FORSSELL,Erik,23.0
11/10/2023,Mens,Park,LI,Xiaoang,19.96
11/10/2023,Mens,Park,HIRANO,Ayumu,24.0
11/10/2023,Mens,Park,DULUDE,Phil,24.0
11/10/2023,Mens,Park,FAMILTON,Jake,19.39
11/10/2023,Mens,Park,KARHU,Luca,20.0
11/10/2023,Mens,Park,WARD,Oli,18.83
11/10/2023,Mens,Park,WU,Bowen,18.03
11/10/2023,Mens,Park,COCILOVA,Omar,29.0
11/10/2023,Mens,Park,BARRERA,Max,43.0
11/10/2023,Mens,Park,TOMSOVSKY,Jan,41.0
11/10/2023,Mens,Park,IVANCHENKO,Moti,22.0
11/10/2023,Mens,Park,BRAMLEY,Damian,23.0
11/10/2023,Mens,Park,ERIKSSON,Taneli,32.0
11/10/2023,Mens,Park,KETKAEO,Konwit,18.0
11/10/2023,Mens,Park,RAHMAN,Farris,29.0
11/10/2023,Mens,Park,DONNINI,Dylan,18.0
11/10/2023,Mens,Park,UPAPONG,Brian,28.0
11/10/2023,Mens,Park,LICHTENSTEIN,Noam,20.0
11/10/2023,Mens,Park,LA,COUR,23.0
11/10/2023,Mens,Park,BARRENA,Luka,21.0
11/10/2023,Mens,Park,MITAKE,Hinata,12.16
11/10/2023,Mens,Park,MERCIER,Mehdi,22.0
11/10/2023,Mens,Park,MOON,Gangho,12.0
11/10/2023,Mens,Park,YALÇIN,Recep,19.0
11/10/2023,Mens,Park,BEUKES,Josh-Garreth,25.0
11/10/2023,Mens,Park,YANG,Yuebin,16.0
11/10/2023,Mens,Park,GONZALEZ,Peio,15.0
11/10/2023,Mens,Park,PANUTAI,James,29.0
11/10/2023,Mens,Park,KU,Max,9.0
11/10/2023,Mens,Park,SZENTECZKI,Dániel,20.0
11/10/2023,Mens,Park,BALHARA,Shivam,15.0
11/10/2023,Mens,Park,MATEOS,Juan,24.0
11/10/2023,Mens,Park,FEDERICO,Ivan,24.0
12/02/2023,Mens,Park,EATON,Jagger,93.0
12/02/2023,Mens,Park,AKIO,Augusto,92.0
12/02/2023,Mens,Park,BARROS,Pedro,90.0
12/02/2023,Mens,Park,WOOLLEY,Kieran,89.5
12/02/2023,Mens,Park,SCHAAR,Tom,87.7
12/02/2023,Mens,Park,CAREW,Tate,85.13
12/02/2023,Mens,Park,PACE,Liam,82.5
12/02/2023,Mens,Park,PALMER,Keegan,21.0
12/02/2023,Womens,Park,BROWN,Sky,90.83
12/02/2023,Womens,Park,HIRAKI,Kokona,86.66
12/02/2023,Womens,Park,YOSOZUMI,Sakura,85.15
12/02/2023,Womens,Park,KUSAKI,Hinano,84.5
12/02/2023,Womens,Park,WETTSTEIN,Bryce,84.4
12/02/2023,Womens,Park,TAMBLING,Lola,81.53
12/02/2023,Womens,Park,STESS,Minna,80.33
12/02/2023,Womens,Park,MARHOEFER,Grace,80.18
12/02/2023,Womens,Park,ASP,Yndiara,75.44
12/02/2023,Womens,Park,TREW,Ruby,72.0
12/02/2023,Womens,Park,OLIVEIRA,Raicca,68.0
12/02/2023,Womens,Park,STOEPHASIUS,Lilly,67.7
12/02/2023,Womens,Park,LASO,Naia,65.93
12/02/2023,Womens,Park,NAKAMURA,Kisa,62.83
12/02/2023,Womens,Park,MAKIBBIN,Carlin,59.16
12/02/2023,Womens,Park,BARRATT,Jordyn,56.16
12/02/2023,Womens,Park,LILLEY,Ruby,66.0
12/02/2023,Womens,Park,EBERT,Fay,65.23
